2.459e+15,2.704e+15,2.946e+15,3.182e+15,3.412e+15,3.633e+15,3.845e+15,4.045e+15,4.231e+15,4.4e+15,4.549e+15,4.674e+15,4.769e+15,4.828e+15,4.844e+15,4.804e+15,4.696e+15,4.505e+15,4.208e+15,3.781e+15,3.194e+15
2.56e+15,2.809e+15,3.053e+15,3.292e+15,3.523e+15,3.745e+15,3.956e+15,4.154e+15,4.338e+15,4.504e+15,4.65e+15,4.77e+15,4.86e+15,4.912e+15,4.92e+15,4.871e+15,4.753e+15,4.55e+15,4.24e+15,3.8e+15,3.2e+15
2.66e+15,2.912e+15,3.159e+15,3.399e+15,3.631e+15,3.853e+15,4.063e+15,4.261e+15,4.442e+15,4.605e+15,4.747e+15,4.862e+15,4.946e+15,4.992e+15,4.991e+15,4.933e+15,4.805e+15,4.591e+15,4.269e+15,3.817e+15,3.205e+15
2.759e+15,3.015e+15,3.263e+15,3.505e+15,3.737e+15,3.959e+15,4.168e+15,4.363e+15,4.542e+15,4.702e+15,4.84e+15,4.95e+15,5.028e+15,5.067e+15,5.058e+15,4.992e+15,4.854e+15,4.628e+15,4.295e+15,3.83e+15,3.207e+15
2.857e+15,3.115e+15,3.366e+15,3.608e+15,3.84e+15,4.061e+15,4.27e+15,4.463e+15,4.639e+15,4.796e+15,4.929e+15,5.034e+15,5.106e+15,5.138e+15,5.122e+15,5.046e+15,4.898e+15,4.661e+15,4.317e+15,3.841e+15,3.207e+15
2.954e+15,3.214e+15,3.466e+15,3.709e+15,3.941e+15,4.161e+15,4.368e+15,4.559e+15,4.733e+15,4.885e+15,5.014e+15,5.114e+15,5.18e+15,5.205e+15,5.181e+15,5.096e+15,4.938e+15,4.692e+15,4.336e+15,3.85e+15,3.206e+15
3.049e+15,3.311e+15,3.564e+15,3.807e+15,4.039e+15,4.258e+15,4.463e+15,4.652e+15,4.823e+15,4.972e+15,5.096e+15,5.19e+15,5.25e+15,5.268e+15,5.236e+15,5.143e+15,4.976e+15,4.719e+15,4.353e+15,3.856e+15,3.202e+15
3.143e+15,3.406e+15,3.66e+15,3.904e+15,4.135e+15,4.353e+15,4.556e+15,4.742e+15,4.909e+15,5.054e+15,5.174e+15,5.263e+15,5.317e+15,5.328e+15,5.288e+15,5.186e+15,5.01e+15,4.743e+15,4.367e+15,3.86e+15,3.197e+15
3.236e+15,3.5e+15,3.755e+15,3.998e+15,4.228e+15,4.444e+15,4.645e+15,4.829e+15,4.992e+15,5.134e+15,5.248e+15,5.332e+15,5.38e+15,5.384e+15,5.336e+15,5.226e+15,5.04e+15,4.764e+15,4.378e+15,3.862e+15,3.191e+15
3.327e+15,3.592e+15,3.847e+15,4.089e+15,4.319e+15,4.533e+15,4.732e+15,4.912e+15,5.073e+15,5.21e+15,5.319e+15,5.398e+15,5.439e+15,5.436e+15,5.381e+15,5.262e+15,5.068e+15,4.782e+15,4.387e+15,3.862e+15,3.184e+15
3.416e+15,3.682e+15,3.937e+15,4.179e+15,4.407e+15,4.62e+15,4.816e+15,4.993e+15,5.15e+15,5.282e+15,5.387e+15,5.46e+15,5.496e+15,5.486e+15,5.423e+15,5.296e+15,5.093e+15,4.798e+15,4.394e+15,3.86e+15,3.175e+15
3.504e+15,3.77e+15,4.025e+15,4.266e+15,4.492e+15,4.703e+15,4.897e+15,5.071e+15,5.224e+15,5.352e+15,5.452e+15,5.52e+15,5.549e+15,5.532e+15,5.462e+15,5.327e+15,5.115e+15,4.812e+15,4.399e+15,3.857e+15,3.166e+15
3.59e+15,3.856e+15,4.11e+15,4.35e+15,4.575e+15,4.784e+15,4.975e+15,5.146e+15,5.295e+15,5.419e+15,5.514e+15,5.576e+15,5.599e+15,5.575e+15,5.498e+15,5.355e+15,5.135e+15,4.823e+15,4.402e+15,3.853e+15,3.155e+15
3.674e+15,3.941e+15,4.194e+15,4.433e+15,4.656e+15,4.863e+15,5.05e+15,5.218e+15,5.363e+15,5.483e+15,5.573e+15,5.629e+15,5.646e+15,5.616e+15,5.531e+15,5.38e+15,5.153e+15,4.832e+15,4.403e+15,3.847e+15,3.144e+15
3.757e+15,4.024e+15,4.276e+15,4.513e+15,4.735e+15,4.939e+15,5.123e+15,5.288e+15,5.429e+15,5.544e+15,5.629e+15,5.68e+15,5.69e+15,5.654e+15,5.561e+15,5.404e+15,5.168e+15,4.84e+15,4.403e+15,3.84e+15,3.131e+15
3.838e+15,4.104e+15,4.356e+15,4.592e+15,4.811e+15,5.012e+15,5.194e+15,5.355e+15,5.492e+15,5.602e+15,5.682e+15,5.727e+15,5.732e+15,5.689e+15,5.59e+15,5.424e+15,5.181e+15,4.845e+15,4.401e+15,3.832e+15,3.118e+15
3.917e+15,4.183e+15,4.433e+15,4.668e+15,4.885e+15,5.083e+15,5.262e+15,5.419e+15,5.552e+15,5.658e+15,5.733e+15,5.772e+15,5.771e+15,5.721e+15,5.615e+15,5.443e+15,5.192e+15,4.849e+15,4.398e+15,3.822e+15,3.105e+15
3.995e+15,4.26e+15,4.509e+15,4.741e+15,4.956e+15,5.152e+15,5.327e+15,5.481e+15,5.61e+15,5.711e+15,5.781e+15,5.815e+15,5.808e+15,5.752e+15,5.639e+15,5.459e+15,5.201e+15,4.851e+15,4.393e+15,3.812e+15,3.09e+15
4.071e+15,4.335e+15,4.583e+15,4.813e+15,5.025e+15,5.218e+15,5.391e+15,5.54e+15,5.665e+15,5.762e+15,5.827e+15,5.855e+15,5.842e+15,5.779e+15,5.66e+15,5.473e+15,5.208e+15,4.851e+15,4.387e+15,3.801e+15,3.076e+15
4.146e+15,4.409e+15,4.655e+15,4.883e+15,5.093e+15,5.283e+15,5.451e+15,5.597e+15,5.718e+15,5.81e+15,5.87e+15,5.893e+15,5.874e+15,5.805e+15,5.679e+15,5.486e+15,5.214e+15,4.85e+15,4.38e+15,3.789e+15,3.06e+15
4.219e+15,4.48e+15,4.725e+15,4.951e+15,5.158e+15,5.345e+15,5.51e+15,5.652e+15,5.768e+15,5.856e+15,5.911e+15,5.929e+15,5.904e+15,5.829e+15,5.696e+15,5.496e+15,5.218e+15,4.848e+15,4.372e+15,3.776e+15,3.045e+15
4.29e+15,4.55e+15,4.793e+15,5.016e+15,5.221e+15,5.405e+15,5.566e+15,5.705e+15,5.817e+15,5.9e+15,5.95e+15,5.962e+15,5.931e+15,5.85e+15,5.712e+15,5.505e+15,5.221e+15,4.844e+15,4.363e+15,3.763e+15,3.029e+15
4.36e+15,4.618e+15,4.859e+15,5.08e+15,5.282e+15,5.462e+15,5.621e+15,5.755e+15,5.863e+15,5.941e+15,5.986e+15,5.993e+15,5.957e+15,5.87e+15,5.725e+15,5.513e+15,5.222e+15,4.84e+15,4.353e+15,3.748e+15,3.012e+15
4.428e+15,4.685e+15,4.923e+15,5.142e+15,5.341e+15,5.518e+15,5.673e+15,5.803e+15,5.907e+15,5.981e+15,6.021e+15,6.023e+15,5.981e+15,5.888e+15,5.737e+15,5.519e+15,5.221e+15,4.834e+15,4.342e+15,3.734e+15,2.996e+15
4.494e+15,4.749e+15,4.986e+15,5.202e+15,5.398e+15,5.572e+15,5.723e+15,5.85e+15,5.949e+15,6.018e+15,6.053e+15,6.05e+15,6.002e+15,5.904e+15,5.747e+15,5.523e+15,5.22e+15,4.827e+15,4.331e+15,3.719e+15,2.979e+15
4.559e+15,4.812e+15,5.046e+15,5.26e+15,5.453e+15,5.624e+15,5.771e+15,5.894e+15,5.989e+15,6.054e+15,6.084e+15,6.075e+15,6.023e+15,5.919e+15,5.756e+15,5.526e+15,5.217e+15,4.819e+15,4.318e+15,3.703e+15,2.962e+15
4.622e+15,4.874e+15,5.105e+15,5.316e+15,5.506e+15,5.674e+15,5.818e+15,5.936e+15,6.027e+15,6.087e+15,6.113e+15,6.099e+15,6.041e+15,5.932e+15,5.763e+15,5.527e+15,5.213e+15,4.81e+15,4.305e+15,3.687e+15,2.945e+15
4.684e+15,4.933e+15,5.163e+15,5.371e+15,5.558e+15,5.722e+15,5.862e+15,5.977e+15,6.064e+15,6.119e+15,6.14e+15,6.121e+15,6.058e+15,5.943e+15,5.769e+15,5.528e+15,5.208e+15,4.8e+15,4.292e+15,3.67e+15,2.927e+15
4.744e+15,4.991e+15,5.218e+15,5.424e+15,5.607e+15,5.768e+15,5.905e+15,6.016e+15,6.098e+15,6.149e+15,6.165e+15,6.142e+15,6.073e+15,5.953e+15,5.774e+15,5.527e+15,5.203e+15,4.79e+15,4.277e+15,3.654e+15,2.91e+15
4.802e+15,5.048e+15,5.272e+15,5.475e+15,5.655e+15,5.813e+15,5.946e+15,6.053e+15,6.131e+15,6.178e+15,6.189e+15,6.16e+15,6.087e+15,5.961e+15,5.777e+15,5.525e+15,5.196e+15,4.779e+15,4.262e+15,3.636e+15,2.892e+15
4.86e+15,5.103e+15,5.324e+15,5.524e+15,5.702e+15,5.856e+15,5.985e+15,6.088e+15,6.162e+15,6.204e+15,6.211e+15,6.178e+15,6.099e+15,5.968e+15,5.779e+15,5.522e+15,5.188e+15,4.767e+15,4.247e+15,3.619e+15,2.874e+15
4.915e+15,5.156e+15,5.375e+15,5.572e+15,5.746e+15,5.897e+15,6.023e+15,6.122e+15,6.192e+15,6.229e+15,6.232e+15,6.193e+15,6.11e+15,5.974e+15,5.78e+15,5.518e+15,5.179e+15,4.754e+15,4.231e+15,3.601e+15,2.856e+15
4.97e+15,5.208e+15,5.424e+15,5.618e+15,5.789e+15,5.937e+15,6.059e+15,6.154e+15,6.22e+15,6.253e+15,6.251e+15,6.208e+15,6.119e+15,5.979e+15,5.78e+15,5.513e+15,5.17e+15,4.741e+15,4.215e+15,3.583e+15,2.838e+15
5.023e+15,5.259e+15,5.472e+15,5.663e+15,5.831e+15,5.975e+15,6.093e+15,6.184e+15,6.246e+15,6.275e+15,6.268e+15,6.221e+15,6.128e+15,5.982e+15,5.778e+15,5.507e+15,5.16e+15,4.727e+15,4.198e+15,3.565e+15,2.82e+15
5.074e+15,5.308e+15,5.518e+15,5.706e+15,5.871e+15,6.011e+15,6.126e+15,6.213e+15,6.271e+15,6.296e+15,6.285e+15,6.233e+15,6.135e+15,5.985e+15,5.776e+15,5.5e+15,5.149e+15,4.713e+15,4.181e+15,3.547e+15,2.802e+15
5.124e+15,5.355e+15,5.563e+15,5.748e+15,5.91e+15,6.046e+15,6.157e+15,6.241e+15,6.295e+15,6.315e+15,6.3e+15,6.243e+15,6.141e+15,5.986e+15,5.773e+15,5.493e+15,5.137e+15,4.698e+15,4.164e+15,3.528e+15,2.785e+15
5.173e+15,5.401e+15,5.607e+15,5.789e+15,5.947e+15,6.08e+15,6.188e+15,6.267e+15,6.317e+15,6.333e+15,6.313e+15,6.252e+15,6.145e+15,5.986e+15,5.769e+15,5.484e+15,5.125e+15,4.682e+15,4.147e+15,3.51e+15,2.767e+15
5.22e+15,5.446e+15,5.649e+15,5.828e+15,5.982e+15,6.112e+15,6.216e+15,6.292e+15,6.338e+15,6.35e+15,6.326e+15,6.261e+15,6.149e+15,5.986e+15,5.764e+15,5.475e+15,5.113e+15,4.667e+15,4.129e+15,3.491e+15,2.749e+15
5.267e+15,5.49e+15,5.689e+15,5.865e+15,6.017e+15,6.143e+15,6.243e+15,6.316e+15,6.357e+15,6.366e+15,6.337e+15,6.268e+15,6.152e+15,5.984e+15,5.758e+15,5.466e+15,5.099e+15,4.651e+15,4.111e+15,3.472e+15,2.731e+15
5.312e+15,5.532e+15,5.729e+15,5.901e+15,6.05e+15,6.173e+15,6.269e+15,6.338e+15,6.376e+15,6.38e+15,6.347e+15,6.274e+15,6.154e+15,5.982e+15,5.751e+15,5.455e+15,5.086e+15,4.634e+15,4.092e+15,3.453e+15,2.713e+15
5.355e+15,5.573e+15,5.767e+15,5.936e+15,6.081e+15,6.201e+15,6.294e+15,6.359e+15,6.393e+15,6.393e+15,6.357e+15,6.279e+15,6.154e+15,5.978e+15,5.744e+15,5.444e+15,5.072e+15,4.617e+15,4.074e+15,3.434e+15,2.695e+15
5.398e+15,5.613e+15,5.804e+15,5.97e+15,6.112e+15,6.228e+15,6.318e+15,6.379e+15,6.409e+15,6.405e+15,6.365e+15,6.283e+15,6.154e+15,5.974e+15,5.736e+15,5.433e+15,5.057e+15,4.6e+15,4.055e+15,3.416e+15,2.678e+15
5.439e+15,5.651e+15,5.839e+15,6.003e+15,6.141e+15,6.254e+15,6.34e+15,6.397e+15,6.424e+15,6.416e+15,6.372e+15,6.286e+15,6.153e+15,5.97e+15,5.728e+15,5.421e+15,5.042e+15,4.583e+15,4.036e+15,3.397e+15,2.66e+15
5.479e+15,5.689e+15,5.874e+15,6.034e+15,6.169e+15,6.279e+15,6.361e+15,6.415e+15,6.438e+15,6.426e+15,6.378e+15,6.288e+15,6.152e+15,5.964e+15,5.718e+15,5.408e+15,5.026e+15,4.565e+15,4.018e+15,3.378e+15,2.643e+15
5.518e+15,5.725e+15,5.907e+15,6.064e+15,6.196e+15,6.302e+15,6.381e+15,6.431e+15,6.45e+15,6.435e+15,6.383e+15,6.289e+15,6.149e+15,5.958e+15,5.709e+15,5.395e+15,5.011e+15,4.547e+15,3.998e+15,3.359e+15,2.625e+15
5.556e+15,5.76e+15,5.939e+15,6.093e+15,6.222e+15,6.325e+15,6.4e+15,6.447e+15,6.462e+15,6.443e+15,6.387e+15,6.29e+15,6.146e+15,5.951e+15,5.698e+15,5.382e+15,4.994e+15,4.529e+15,3.979e+15,3.34e+15,2.608e+15
5.593e+15,5.794e+15,5.97e+15,6.121e+15,6.246e+15,6.346e+15,6.418e+15,6.461e+15,6.473e+15,6.45e+15,6.391e+15,6.289e+15,6.142e+15,5.943e+15,5.687e+15,5.368e+15,4.978e+15,4.511e+15,3.96e+15,3.321e+15,2.591e+15
5.628e+15,5.826e+15,6e+15,6.148e+15,6.27e+15,6.366e+15,6.435e+15,6.475e+15,6.483e+15,6.457e+15,6.393e+15,6.288e+15,6.137e+15,5.935e+15,5.676e+15,5.353e+15,4.961e+15,4.492e+15,3.941e+15,3.302e+15,2.573e+15
5.663e+15,5.858e+15,6.028e+15,6.173e+15,6.293e+15,6.385e+15,6.451e+15,6.487e+15,6.492e+15,6.462e+15,6.395e+15,6.286e+15,6.132e+15,5.926e+15,5.664e+15,5.339e+15,4.944e+15,4.474e+15,3.921e+15,3.283e+15,2.556e+15
5.696e+15,5.889e+15,6.056e+15,6.198e+15,6.314e+15,6.404e+15,6.466e+15,6.498e+15,6.5e+15,6.467e+15,6.396e+15,6.284e+15,6.126e+15,5.917e+15,5.652e+15,5.324e+15,4.927e+15,4.455e+15,3.902e+15,3.264e+15,2.539e+15
5.729e+15,5.919e+15,6.083e+15,6.222e+15,6.335e+15,6.421e+15,6.48e+15,6.509e+15,6.507e+15,6.47e+15,6.396e+15,6.281e+15,6.119e+15,5.907e+15,5.639e+15,5.308e+15,4.909e+15,4.436e+15,3.883e+15,3.245e+15,2.523e+15
5.76e+15,5.947e+15,6.108e+15,6.244e+15,6.354e+15,6.437e+15,6.493e+15,6.519e+15,6.513e+15,6.473e+15,6.396e+15,6.277e+15,6.112e+15,5.897e+15,5.626e+15,5.293e+15,4.892e+15,4.417e+15,3.863e+15,3.226e+15,2.506e+15
