34360055,36132154,37888601,39639108,41392163,43154942,44933184,46731007,48550625,50391919,52251791,54123228,55993912,57844175,59643893,61347677,62887074,64157149,64991456,65110014,63995317
34484341,36238655,37977239,39709723,41444463,43188459,44947241,46724687,48522739,50340971,52175946,54020273,55861222,57678672,59442020,61105389,62599863,63820152,64599695,64658954,63482236
34599095,36335735,38056583,39771177,41487732,43213070,44952509,46709688,48486280,50281558,52091755,53909113,55720505,57505379,59232683,60856091,62306285,63477691,64203748,64205514,62969344
34704786,36423875,38127125,39823968,41522474,43229284,44949504,46686534,48441781,50214224,51999773,53790318,55572346,57324899,59016504,60600427,62006998,63130438,63804285,63750340,62457214
34801857,36503530,38189325,39868563,41549162,43237579,44938708,46655713,48389738,50139475,51900519,53664417,55417291,57137795,58794064,60338993,61702614,62779012,63401921,63294016,61946363
34890728,36575128,38243618,39905401,41568239,43238401,44920574,46617683,48330616,50057784,51794475,53531907,55255848,56944589,58565901,60072343,61393699,62423984,62997219,62837078,61437250
34971796,36639073,38290413,39934895,41580120,43232172,44895525,46572873,48264851,49969594,51682093,53393249,55088493,56745771,58332516,59800990,61080775,62065881,62590697,62380011,60930291
35045438,36695746,38330095,39957433,41585197,43219284,44863958,46521684,48192848,49875318,51563796,53248876,54915669,56541795,58094377,59525413,60764330,61705190,62182830,61923255,60425853
35112010,36745509,38363028,39973381,41583838,43200108,44826246,46464493,48114991,49775345,51439979,53099192,54737790,56333087,57851919,59246057,60444813,61342359,61774053,61467213,59924268
35171847,36788701,38389555,39983083,41576388,43174990,44782739,46401654,48031637,49670039,51311014,52944577,54555245,56120043,57605549,58963335,60122642,60977803,61364766,61012247,59425829
35225271,36825644,38409999,39986863,41563173,43144258,44733767,46333499,47943123,49559742,51177249,52785386,54368395,55903035,57355646,58677633,59798203,60611906,60955336,60558687,58930796
35272582,36856643,38424665,39985028,41544498,43108220,44679639,46260340,47849764,49444773,51039008,52621952,54177582,55682410,57102563,58389308,59471858,60245019,60546097,60106833,58439401
35314067,36881986,38433842,39977866,41520654,43067165,44620646,46182470,47751857,49325434,50896599,52454585,53983124,55458493,56846631,58098694,59143937,59877469,60137357,59656954,57951846
35349998,36901944,38437802,39965649,41491912,43021366,44557062,46100167,47649682,49202009,50750310,52283581,53785319,55231589,56588158,57806103,58814751,59509556,59729397,59209294,57468311
35380633,36916776,38436802,39948635,41458530,42971081,44489146,46013690,47543501,49074764,50600412,52109214,53584447,55001980,56327432,57511823,58484587,59141559,59322474,58764073,56988952
35406216,36926726,38431087,39927066,41420751,42916553,44417143,45923285,47433564,48943949,50447158,51931743,53380773,54769936,56064723,57216125,58153711,58773732,58916823,58321489,56513903
35426978,36932026,38420886,39901173,41378803,42858012,44341281,45829184,47320103,48809802,50290789,51751410,53174541,54535705,55800283,56919260,57822369,58406312,58512658,57881719,56043282
35443139,36932894,38406419,39871172,41332904,42795673,44261779,45731605,47203339,48672544,50131531,51568446,52965985,54299521,55534348,56621463,57490790,58039515,58110174,57444922,55577189
35454910,36929538,38387891,39837270,41283259,42729743,44178842,45630754,47083479,48532387,49969595,51383065,52755323,54061606,55267137,56322950,57159187,57673541,57709550,57011239,55115708
35462487,36922157,38365500,39799662,41230062,42660415,44092664,45526828,46960721,48389529,49805183,51195470,52542758,53822164,54998857,56023927,56827756,57308575,57310947,56580797,54658908
35466061,36910936,38339430,39758532,41173498,42587872,44003429,45420009,46835250,48244156,49638484,51005853,52328484,53581390,54729700,55724582,56496680,56944784,56914512,56153706,54206849
35465810,36896056,38309860,39714056,41113739,42512289,43911311,45310473,46707241,48096447,49469677,50814393,52112683,53339465,54459846,55425092,56166126,56582325,56520378,55730066,53759575
35461904,36877683,38276955,39666399,41050952,42433831,43816474,45198385,46576861,47946567,49298928,50621259,51895523,53096558,54189465,55125621,55836253,56221339,56128664,55309962,53317121
35454508,36855980,38240875,39615720,40985293,42352652,43719075,45083902,46444266,47794675,49126399,50426613,51677167,52852831,53918714,54826322,55507203,55861958,55739480,54893470,52879514
35443774,36831099,38201772,39562168,40916912,42268903,43619261,44967171,46309606,47640920,48952239,50230604,51457764,52608432,53647740,54527338,55179111,55504299,55352923,54480652,52446771
35429851,36803185,38159789,39505886,40845949,42182723,43517174,44848332,46173021,47485445,48776590,50033376,51237457,52363504,53376682,54228802,54852101,55148473,54969078,54071566,52018900
35412878,36772377,38115062,39447009,40772538,42094246,43412946,44727521,46034645,47328382,48599586,49835061,51016380,52118178,53105668,53930836,54526285,54794579,54588026,53666256,51595904
35392989,36738806,38067723,39385666,40696808,42003598,43306704,44604862,45894605,47169859,48421354,49635788,50794658,51872577,52834820,53633555,54201770,54442707,54209833,53264762,51177778
35370313,36702599,38017894,39321979,40618880,41910901,43198568,44480475,45753019,47009996,48242015,49435676,50572410,51626820,52564249,53337065,53878651,54092940,53834563,52867114,50764512
35344969,36663875,37965695,39256064,40538868,41816269,43088652,44354475,45610003,46848906,48061681,49234838,50349749,51381015,52294061,53041467,53557018,53745352,53462267,52473338,50356091
35317075,36622749,37911236,39188034,40456884,41719812,42977066,44226971,45465665,46686698,47880461,49033380,50126778,51135264,52024355,52746851,53236953,53400010,53092993,52083451,49952494
35286742,36579328,37854627,39117993,40373032,41621632,42863911,44098064,45320106,46523473,47698456,48831403,49903598,50889664,51755221,52453302,52918531,53056975,52726782,51697466,49553696
35254075,36533718,37795968,39046043,40287412,41521830,42749286,43967853,45173424,46359328,47515761,48629002,49680301,50644305,51486747,52160899,52601821,52716301,52363667,51315390,49159670
35219175,36486016,37735358,38972279,40200118,41420499,42633286,43836430,45025712,46194356,47332470,48426267,49456975,50399272,51219012,51869715,52286884,52378037,52003678,50937227,48770383
35182138,36436319,37672889,38896794,40111241,41317729,42515999,43703884,44877058,46028643,47148666,48223284,49233703,50154645,50952089,51579817,51973779,52042226,51646839,50562975,48385802
35143059,36384717,37608651,38819675,40020868,41213605,42397509,43570300,44727545,45862273,46964433,48020131,49010562,49910497,50686050,51291268,51662558,51708906,51293169,50192627,48005887
