8.05e-05,7.896e-05,7.782e-05,7.705e-05,7.662e-05,7.65e-05,7.67e-05,7.721e-05,7.805e-05,7.925e-05,8.086e-05,8.293e-05,8.555e-05,8.887e-05,9.307e-05,9.844e-05,0.0001054,0.0001147,0.0001277,0.0001466,0.0001766
7.899e-05,7.755e-05,7.649e-05,7.579e-05,7.542e-05,7.536e-05,7.561e-05,7.616e-05,7.704e-05,7.828e-05,7.991e-05,8.201e-05,8.467e-05,8.801e-05,9.223e-05,9.762e-05,0.0001046,0.000114,0.0001269,0.0001458,0.0001758
7.756e-05,7.62e-05,7.523e-05,7.459e-05,7.428e-05,7.427e-05,7.457e-05,7.516e-05,7.608e-05,7.735e-05,7.902e-05,8.114e-05,8.382e-05,8.718e-05,9.143e-05,9.683e-05,0.0001039,0.0001132,0.0001262,0.0001451,0.0001751
7.62e-05,7.493e-05,7.402e-05,7.345e-05,7.32e-05,7.324e-05,7.358e-05,7.421e-05,7.517e-05,7.647e-05,7.816e-05,8.031e-05,8.301e-05,8.64e-05,9.066e-05,9.608e-05,0.0001031,0.0001125,0.0001255,0.0001444,0.0001744
7.491e-05,7.371e-05,7.288e-05,7.237e-05,7.217e-05,7.225e-05,7.263e-05,7.33e-05,7.429e-05,7.562e-05,7.734e-05,7.952e-05,8.224e-05,8.565e-05,8.992e-05,9.537e-05,0.0001024,0.0001118,0.0001248,0.0001437,0.0001738
7.368e-05,7.256e-05,7.179e-05,7.134e-05,7.118e-05,7.131e-05,7.173e-05,7.244e-05,7.346e-05,7.482e-05,7.656e-05,7.876e-05,8.15e-05,8.493e-05,8.922e-05,9.468e-05,0.0001017,0.0001111,0.0001241,0.0001431,0.0001731
7.25e-05,7.145e-05,7.075e-05,7.035e-05,7.024e-05,7.042e-05,7.087e-05,7.161e-05,7.266e-05,7.404e-05,7.581e-05,7.803e-05,8.08e-05,8.424e-05,8.855e-05,9.403e-05,0.0001011,0.0001105,0.0001235,0.0001425,0.0001726
7.138e-05,7.04e-05,6.975e-05,6.941e-05,6.935e-05,6.956e-05,7.005e-05,7.082e-05,7.19e-05,7.331e-05,7.51e-05,7.734e-05,8.012e-05,8.358e-05,8.791e-05,9.34e-05,0.0001005,0.0001099,0.0001229,0.0001419,0.000172
7.032e-05,6.94e-05,6.88e-05,6.851e-05,6.849e-05,6.874e-05,6.926e-05,7.006e-05,7.117e-05,7.26e-05,7.441e-05,7.667e-05,7.947e-05,8.295e-05,8.729e-05,9.279e-05,9.99e-05,0.0001093,0.0001224,0.0001413,0.0001714
6.929e-05,6.844e-05,6.79e-05,6.765e-05,6.767e-05,6.796e-05,6.851e-05,6.934e-05,7.047e-05,7.192e-05,7.376e-05,7.604e-05,7.885e-05,8.234e-05,8.67e-05,9.221e-05,9.933e-05,0.0001088,0.0001218,0.0001408,0.0001709
